State,CountyName,Metro,RegionName,1 BR Median Price,2 BR Median Price,3 BR Median Price,4 BR Median Price,5+ BR Median Price
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,Daytona Beach,0.0,0.0,1525.0,0.0,0.0
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,Deland,0.0,520.75,675.0,0.0,0.0
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,Deltona,0.0,538.75,675.0,0.0,0.0
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,New Smyrna Beach,0.0,0.0,2272.5,0.0,0.0
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,Ormond Beach,0.0,725.0,849.75,0.0,0.0
FL,Volusia County,Deltona-Daytona Beach-Ormond Beach,Port Orange,438.3333333333333,514.6666666666666,583.3333333333334,0.0,0.0
FL,Walton County,Crestview-Fort Walton Beach-Destin,Santa Rosa Beach,624.5,720.0,0.0,0.0,0.0
GA,Bartow County,Atlanta-Sandy Springs-Roswell,Cartersville,0.0,460.0,612.5,0.0,0.0
GA,Bibb County,Macon-Bibb County,Macon,250.0,275.8333333333333,277.5,0.0,0.0
GA,Bryan County,Savannah,Richmond Hill,0.0,0.0,1397.5,0.0,0.0
GA,Bulloch County,Statesboro,Statesboro,0.0,337.5,525.0,0.0,0.0
GA,Camden County,St. Marys,Saint Marys,0.0,0.0,1262.5,0.0,0.0
GA,Carroll County,Atlanta-Sandy Springs-Roswell,Carrollton,0.0,0.0,1022.5,0.0,0.0
GA,Carroll County,Atlanta-Sandy Springs-Roswell,Villa Rica,0.0,0.0,1297.5,0.0,0.0
GA,Chatham County,Savannah,Pooler,0.0,655.0,755.0,0.0,0.0
GA,Chatham County,Savannah,Savannah,251.875,282.5,337.375,423.75,0.0
GA,Cherokee County,Atlanta-Sandy Springs-Roswell,Canton,265.625,323.5,374.25,418.75,0.0
GA,Cherokee County,Atlanta-Sandy Springs-Roswell,Woodstock,0.0,475.0,509.0,608.3333333333334,0.0
GA,Clarke County,Athens-Clarke County,Athens,0.0,997.5,0.0,0.0,0.0
GA,Clayton County,Atlanta-Sandy Springs-Roswell,Jonesboro,0.0,0.0,1157.0,0.0,0.0
GA,Clayton County,Atlanta-Sandy Springs-Roswell,Riverdale,0.0,0.0,1149.0,0.0,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Acworth,0.0,0.0,747.5,847.5,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Austell,0.0,0.0,1375.0,0.0,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Kennesaw,289.75,357.375,387.25,456.25,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Mableton,0.0,0.0,1417.5,0.0,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Marietta,274.0,317.25,375.0,500.0,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Powder Springs,0.0,0.0,1400.0,0.0,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Smyrna,292.5,327.875,390.375,487.5,0.0
GA,Cobb County,Atlanta-Sandy Springs-Roswell,Vinings,635.0,747.5,0.0,0.0,0.0
GA,Columbia County,Augusta-Richmond County,Evans,0.0,603.5,0.0,850.0,0.0
GA,Columbia County,Augusta-Richmond County,Grovetown,0.0,350.0,425.0,466.6666666666667,0.0
GA,Columbia County,Augusta-Richmond County,Martinez,0.0,0.0,1250.0,0.0,0.0
GA,Coweta County,Atlanta-Sandy Springs-Roswell,Newnan,376.6666666666667,480.0,548.3333333333334,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Belvedere Park,0.0,0.0,1395.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Brookhaven,461.6666666666667,576.0,710.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Candler-Mcafee,0.0,0.0,1395.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Chamblee,0.0,2337.0,0.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Decatur,527.3333333333334,668.6666666666666,733.3333333333334,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Druid Hills,835.25,883.0,0.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Dunwoody,429.6666666666667,518.0,621.3333333333334,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Lithonia,245.0,285.625,323.75,361.75,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,North Druid Hills,0.0,865.0,1050.0,0.0,0.0
GA,Dekalb County,Atlanta-Sandy Springs-Roswell,Stone Mountain,216.25,249.0,325.0,355.5,0.0
GA,Dougherty County,Albany,Albany,0.0,262.5,425.0,0.0,0.0
GA,Douglas County,Atlanta-Sandy Springs-Roswell,Douglasville,0.0,0.0,674.75,782.5,0.0
GA,Douglas County,Atlanta-Sandy Springs-Roswell,Lithia Springs,0.0,589.0,630.0,0.0,0.0
GA,Fayette County,Atlanta-Sandy Springs-Roswell,Peachtree City,0.0,1279.0,0.0,0.0,0.0
GA,Forsyth County,Atlanta-Sandy Springs-Roswell,Cumming,0.0,0.0,557.5,625.0,766.6666666666666
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Alpharetta,344.5,387.5,450.0,625.0,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Atlanta,395.0,518.75,563.75,499.75,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,East Point,0.0,481.5,602.5,0.0,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Fairburn,0.0,0.0,1350.0,0.0,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Johns Creek,337.0,405.125,450.625,548.75,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Milton,0.0,702.25,969.5,0.0,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Roswell,312.25,372.0,448.75,550.0,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Sandy Springs,342.25,392.0,472.5,831.25,0.0
GA,Fulton County,Atlanta-Sandy Springs-Roswell,Union City,0.0,0.0,1200.0,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Buford,0.0,0.0,795.0,900.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Dacula,0.0,0.0,762.5,879.5,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Duluth,438.0,482.0,533.3333333333334,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Lawrenceville,243.7,301.0,300.0,336.0,400.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Lilburn,0.0,0.0,1500.0,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Loganville,0.0,0.0,759.5,847.5,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Norcross,333.3333333333333,398.3333333333333,479.1666666666667,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Peachtree Corners,0.0,582.0,749.5,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Snellville,0.0,0.0,699.75,812.5,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Sugar Hill,0.0,0.0,1600.0,0.0,0.0
GA,Gwinnett County,Atlanta-Sandy Springs-Roswell,Suwanee,328.0,393.75,433.75,485.125,0.0
GA,Hall County,Gainesville,Gainesville,347.6666666666667,398.3333333333333,466.6666666666667,0.0,0.0
GA,Henry County,Atlanta-Sandy Springs-Roswell,Hampton,0.0,0.0,1295.0,0.0,0.0
GA,Henry County,Atlanta-Sandy Springs-Roswell,McDonough,0.0,400.0,465.0,538.3333333333334,0.0
GA,Henry County,Atlanta-Sandy Springs-Roswell,Stockbridge,338.3333333333333,398.8333333333333,433.3333333333333,0.0,0.0
GA,Houston County,Warner Robins,Warner Robins,0.0,0.0,975.0,0.0,0.0
GA,Liberty County,Hinesville,Hinesville,0.0,375.0,500.0,0.0,0.0
GA,Muscogee County,Columbus,Columbus,187.5,203.75,218.75,293.125,0.0
GA,Paulding County,Atlanta-Sandy Springs-Roswell,Dallas,0.0,0.0,697.5,775.0,0.0
GA,Paulding County,Atlanta-Sandy Springs-Roswell,Hiram,0.0,0.0,1470.0,0.0,0.0
GA,Richmond County,Augusta-Richmond County,Augusta,0.0,336.6666666666667,350.0,400.0,0.0
GA,Rockdale County,Atlanta-Sandy Springs-Roswell,Conyers,0.0,321.1666666666667,416.6666666666667,540.8333333333334,0.0
GA,Spalding County,Atlanta-Sandy Springs-Roswell,Griffin,0.0,675.0,0.0,0.0,0.0
HI,Honolulu County,Urban Honolulu,Aiea,0.0,1875.0,0.0,0.0,0.0
HI,Honolulu County,Urban Honolulu,Ewa Beach,0.0,650.0,866.6666666666666,965.8333333333334,0.0
HI,Honolulu County,Urban Honolulu,Honolulu,330.0,440.0,550.0,590.0,500.0
HI,Honolulu County,Urban Honolulu,Kailua,733.3333333333334,795.0,1165.8333333333333,0.0,0.0
HI,Honolulu County,Urban Honolulu,Kaneohe,0.0,1075.0,1375.0,0.0,0.0
HI,Honolulu County,Urban Honolulu,Kapolei,0.0,1238.0,1410.5,0.0,0.0
HI,Honolulu County,Urban Honolulu,Mililani,0.0,940.0,1350.0,0.0,0.0
HI,Honolulu County,Urban Honolulu,Wahiawa,0.0,1612.5,0.0,0.0,0.0
HI,Honolulu County,Urban Honolulu,Waipahu,0.0,900.0,1269.75,0.0,0.0
IA,Black Hawk County,Waterloo-Cedar Falls,Cedar Falls,0.0,451.25,600.0,0.0,0.0
IA,Black Hawk County,Waterloo-Cedar Falls,Waterloo,250.0,337.5,0.0,0.0,0.0
IA,Dubuque County,Dubuque,Dubuque,0.0,387.5,487.5,0.0,0.0
IA,Johnson County,Iowa City,Coralville,387.5,417.5,0.0,0.0,0.0
IA,Johnson County,Iowa City,Iowa City,250.0,324.1666666666667,483.3333333333333,0.0,0.0
IA,Johnson County,Iowa City,North Liberty,0.0,455.0,697.5,0.0,0.0
IA,Linn County,Cedar Rapids,Cedar Rapids,0.0,385.0,550.0,0.0,0.0
IA,Polk County,Des Moines-West Des Moines,Ankeny,0.0,525.0,632.0,0.0,0.0
IA,Polk County,Des Moines-West Des Moines,Des Moines,222.5,225.0,298.75,264.25,0.0
IA,Polk County,Des Moines-West Des Moines,Urbandale,0.0,840.0,0.0,0.0,0.0
IA,Polk County,Des Moines-West Des Moines,West Des Moines,321.6666666666667,389.1666666666667,491.3333333333333,0.0,0.0
IA,Pottawattamie County,Omaha-Council Bluffs,Council Bluffs,0.0,820.0,0.0,0.0,0.0
IA,Scott County,Davenport-Moline-Rock Island,Davenport,216.66666666666666,265.0,300.1666666666667,0.0,0.0
IA,Story County,Ames,Ames,235.0,283.3333333333333,384.1666666666667,0.0,0.0
ID,Ada County,Boise City,Boise,276.75,289.25,368.75,423.75,0.0
ID,Ada County,Boise City,Meridian,0.0,348.3333333333333,531.6666666666666,624.1666666666666,0.0
ID,Bannock County,Pocatello,Pocatello,173.33333333333334,228.33333333333334,267.5,0.0,0.0
ID,Bonneville County,Idaho Falls,Idaho Falls,0.0,347.5,547.5,0.0,0.0
ID,Canyon County,Boise City,Nampa,0.0,497.5,647.5,0.0,0.0
ID,Kootenai County,Coeur d'Alene,Coeur d'Alene,0.0,678.75,755.0,0.0,0.0
ID,Kootenai County,Coeur d'Alene,Post Falls,0.0,0.0,1400.0,0.0,0.0
IL,Champaign County,Champaign-Urbana,Champaign,345.0,450.0,0.0,0.0,0.0
IL,Champaign County,Champaign-Urbana,Urbana,233.33333333333334,291.6666666666667,408.3333333333333,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Arlington Heights,377.6666666666667,510.0,683.1666666666666,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Berwyn,449.25,612.5,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Chicago,387.5,425.0,456.25,587.5,0.0
IL,Cook County,Chicago-Naperville-Elgin,Country Club Hills,0.0,0.0,1900.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Des Plaines,0.0,1027.5,925.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Dolton,0.0,0.0,1450.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Evanston,416.6666666666667,531.6666666666666,665.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Forest Park,507.5,725.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Glenview,0.0,1922.5,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Hazel Crest,0.0,0.0,1750.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Hoffman Estates,421.6666666666667,466.0,600.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Mount Prospect,575.0,728.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Northbrook,0.0,2399.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Oak Lawn,0.0,1235.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Oak Park,0.0,1100.0,1100.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Palatine,400.0,491.6666666666667,633.3333333333334,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Park Forest,0.0,1130.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Park Ridge,0.0,1575.0,0.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Schaumburg,422.6666666666667,510.8333333333333,608.3333333333334,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Skokie,0.0,675.0,975.0,0.0,0.0
IL,Cook County,Chicago-Naperville-Elgin,Streamwood,0.0,0.0,1700.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Carol Stream,537.75,640.5,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Downers Grove,727.5,850.0,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Glendale Heights,0.0,1300.5,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Lisle,625.0,800.0,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Lombard,1935.0,0.0,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Naperville,445.0,540.8333333333334,687.5,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Westmont,561.5,643.5,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Wheaton,640.0,771.0,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Willowbrook,647.5,778.5,0.0,0.0,0.0
IL,DuPage County,Chicago-Naperville-Elgin,Woodridge,0.0,1355.0,0.0,0.0,0.0
IL,Jackson County,Carbondale-Marion,Carbondale,275.0,325.0,0.0,0.0,0.0
IL,Kane County,Chicago-Naperville-Elgin,Aurora,406.0,483.3333333333333,574.6666666666666,0.0,0.0
IL,Kane County,Chicago-Naperville-Elgin,Elgin,0.0,0.0,1750.0,0.0,0.0
IL,Kane County,Chicago-Naperville-Elgin,Geneva,0.0,1541.0,0.0,0.0,0.0
IL,Kane County,Chicago-Naperville-Elgin,Saint Charles,449.6666666666667,553.3333333333334,666.6666666666666,0.0,0.0
IL,Kane County,Chicago-Naperville-Elgin,West Dundee,0.0,1577.0,0.0,0.0,0.0
IL,Lake County,Chicago-Naperville-Elgin,Buffalo Grove,0.0,1685.0,0.0,0.0,0.0
IL,Lake County,Chicago-Naperville-Elgin,Gurnee,580.0,708.5,0.0,0.0,0.0
IL,Lake County,Chicago-Naperville-Elgin,Vernon Hills,830.0,988.75,0.0,0.0,0.0
IL,Lake County,Chicago-Naperville-Elgin,Waukegan,825.0,0.0,0.0,0.0,0.0
IL,Madison County,St. Louis,Collinsville,0.0,750.0,0.0,0.0,0.0
IL,McDonough County,Macomb,Macomb,247.5,331.25,0.0,0.0,0.0
IL,McLean County,Bloomington,Bloomington,300.0,397.5,0.0,0.0,0.0
IL,McLean County,Bloomington,Normal,0.0,166.66666666666666,171.66666666666666,160.0,0.0
IL,Peoria County,Peoria,Peoria,325.0,362.5,0.0,0.0,0.0
IL,Rock Island County,Davenport-Moline-Rock Island,Moline,0.0,750.0,0.0,0.0,0.0
IL,Saint Clair County,St. Louis,Belleville,297.5,362.5,0.0,0.0,0.0
IL,Saint Clair County,St. Louis,O Fallon,0.0,1095.0,0.0,0.0,0.0
IL,Saint Clair County,St. Louis,Shiloh,0.0,725.0,0.0,0.0,0.0
IL,Sangamon County,Springfield,Springfield,191.66666666666666,228.33333333333334,314.6666666666667,0.0,0.0
IL,Will County,Chicago-Naperville-Elgin,Joliet,0.0,999.0,0.0,0.0,0.0
IL,Will County,Chicago-Naperville-Elgin,Romeoville,0.0,1523.5,0.0,0.0,0.0
IL,Winnebago County,Rockford,Rockford,191.66666666666666,233.33333333333334,298.3333333333333,0.0,0.0
IN,Allen County,Fort Wayne,Fort Wayne,0.0,0.0,845.0,0.0,0.0
IN,Bartholomew County,Columbus,Columbus,0.0,449.5,540.5,0.0,0.0
IN,Boone County,Indianapolis-Carmel-Anderson,Zionsville,0.0,1132.0,0.0,0.0,0.0
IN,Delaware County,Muncie,Muncie,262.5,325.0,0.0,0.0,0.0
IN,Elkhart County,Elkhart-Goshen,Goshen,0.0,0.0,899.0,0.0,0.0
IN,Hamilton County,Indianapolis-Carmel-Anderson,Carmel,320.8333333333333,396.5,573.0,0.0,0.0
IN,Hamilton County,Indianapolis-Carmel-Anderson,Fishers,316.6666666666667,389.1666666666667,515.0,0.0,0.0
IN,Hamilton County,Indianapolis-Carmel-Anderson,Noblesville,287.6666666666667,396.6666666666667,432.3333333333333,0.0,0.0
IN,Hamilton County,Indianapolis-Carmel-Anderson,Westfield,0.0,587.5,727.0,0.0,0.0
IN,Hendricks County,Indianapolis-Carmel-Anderson,Brownsburg,1069.0,0.0,0.0,0.0,0.0
IN,Hendricks County,Indianapolis-Carmel-Anderson,Plainfield,0.0,1309.0,0.0,0.0,0.0
IN,Howard County,Kokomo,Kokomo,0.0,650.0,0.0,0.0,0.0
IN,Johnson County,Indianapolis-Carmel-Anderson,Greenwood,0.0,504.5,628.75,0.0,0.0
IN,Lake County,Chicago-Naperville-Elgin,Gary,0.0,397.5,425.0,0.0,0.0
IN,Lake County,Chicago-Naperville-Elgin,Hobart,0.0,1019.0,0.0,0.0,0.0
IN,Madison County,Indianapolis-Carmel-Anderson,Anderson,0.0,675.0,0.0,0.0,0.0
IN,Marion County,Indianapolis-Carmel-Anderson,Indianapolis,208.75,221.25,271.5,321.25,0.0
IN,Monroe County,Bloomington,Bloomington,0.0,400.0,533.3333333333334,912.5,0.0
IN,Porter County,Chicago-Naperville-Elgin,Valparaiso,0.0,1043.0,0.0,0.0,0.0
IN,Saint Joseph County,South Bend-Mishawaka,Granger,0.0,1481.0,0.0,0.0,0.0
IN,Saint Joseph County,South Bend-Mishawaka,South Bend,0.0,0.0,900.0,0.0,0.0
IN,Tippecanoe County,Lafayette-West Lafayette,Lafayette,342.5,400.0,0.0,0.0,0.0
IN,Tippecanoe County,Lafayette-West Lafayette,West Lafayette,825.0,0.0,0.0,0.0,0.0
IN,Vanderburgh County,Evansville,Evansville,183.33333333333334,233.33333333333334,270.8333333333333,0.0,0.0
IN,Vigo County,Terre Haute,Terre Haute,188.33333333333334,233.33333333333334,320.0,0.0,0.0
KS,Crawford County,Pittsburg,Pittsburg,0.0,557.5,0.0,0.0,0.0
KS,Douglas County,Lawrence,Lawrence,215.0,244.0,380.0,0.0,0.0
KS,Geary County,Junction City,Junction City,254.33333333333334,233.33333333333334,325.0,0.0,0.0
KS,Johnson County,Kansas City,Lenexa,350.0,396.6666666666667,499.3333333333333,0.0,0.0
KS,Johnson County,Kansas City,Olathe,0.0,316.6666666666667,466.6666666666667,600.0,0.0
KS,Johnson County,Kansas City,Overland Park,286.25,398.75,400.0,462.5,0.0
KS,Johnson County,Kansas City,Prairie Village,0.0,0.0,1637.5,0.0,0.0
KS,Johnson County,Kansas City,Shawnee,0.0,985.0,0.0,0.0,0.0
KS,Leavenworth County,Kansas City,Leavenworth,0.0,850.0,0.0,0.0,0.0
KS,Reno County,Hutchinson,Hutchinson,0.0,625.0,0.0,0.0,0.0
KS,Riley County,Manhattan,Manhattan,150.0,187.5,262.5,350.0,0.0
KS,Sedgwick County,Wichita,Wichita,129.8,150.0,191.5,240.0,235.0
KS,Shawnee County,Topeka,Topeka,181.33333333333334,231.66666666666666,258.3333333333333,0.0,0.0
KS,Wyandotte County,Kansas City,Kansas City,231.66666666666666,291.6666666666667,350.0,0.0,0.0
KY,Boone County,Cincinnati,Florence,0.0,502.5,652.0,0.0,0.0
KY,Fayette County,Lexington-Fayette,Lexington,191.0,243.75,319.25,437.5,0.0
KY,Hardin County,Elizabethtown-Fort Knox,Radcliff,0.0,575.0,0.0,0.0,0.0
KY,Jefferson County,Louisville/Jefferson County,Louisville,233.75,256.25,312.5,387.5,0.0
KY,Madison County,Richmond-Berea,Richmond,0.0,670.0,0.0,0.0,0.0
KY,Scott County,Lexington-Fayette,Georgetown,0.0,436.0,600.0,0.0,0.0
KY,Warren County,Bowling Green,Bowling Green,233.0,265.0,383.0,0.0,0.0
LA,Bossier Parish,Shreveport-Bossier City,Bossier City,289.6666666666667,333.0,398.3333333333333,0.0,0.0
LA,Caddo Parish,Shreveport-Bossier City,Shreveport,183.33333333333334,216.66666666666666,300.0,0.0,0.0
LA,Calcasieu Parish,Lake Charles,Lake Charles,283.3333333333333,333.3333333333333,399.6666666666667,0.0,0.0
LA,East Baton Rouge Parish,Baton Rouge,Baton Rouge,326.6666666666667,316.6666666666667,400.0,0.0,0.0
LA,Jefferson Parish,New Orleans-Metairie,Metairie,0.0,525.0,773.75,0.0,0.0
LA,Lafayette Parish,Lafayette,Lafayette,0.0,0.0,1197.0,0.0,0.0
LA,Lafourche Parish,Houma-Thibodaux,Thibodaux,0.0,985.0,0.0,0.0,0.0
LA,Lincoln Parish,Ruston,Ruston,0.0,750.0,0.0,0.0,0.0
LA,Livingston Parish,Baton Rouge,Denham Springs,0.0,0.0,1270.0,0.0,0.0
LA,Orleans Parish,New Orleans-Metairie,New Orleans,291.0,320.0,330.0,300.0,294.5
LA,Ouachita Parish,Monroe,Monroe,0.0,650.0,0.0,0.0,0.0
LA,Ouachita Parish,Monroe,West Monroe,0.0,675.0,0.0,0.0,0.0
LA,Saint Tammany Parish,New Orleans-Metairie,Covington,489.5,572.5,0.0,0.0,0.0
LA,Saint Tammany Parish,New Orleans-Metairie,Mandeville,0.0,1100.0,0.0,0.0,0.0
MA,Bristol County,Providence-Warwick,Attleboro,0.0,1457.5,0.0,0.0,0.0
MA,Bristol County,Providence-Warwick,Fall River,0.0,556.25,650.0,0.0,0.0
MA,Bristol County,Providence-Warwick,Mansfield,0.0,1805.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Andover,921.5,1062.5,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Beverly,975.0,1075.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Danvers,0.0,2105.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Haverhill,752.5,837.5,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Lawrence,821.0,919.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Lynn,800.0,900.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Methuen,0.0,1874.5,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,North Andover,0.0,1980.5,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Peabody,915.0,1121.5,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Salem,822.5,1100.0,0.0,0.0,0.0
MA,Essex County,Boston-Cambridge-Newton,Saugus,0.0,2264.0,0.0,0.0,0.0
MA,Hampden County,Springfield,Chicopee,0.0,1100.0,0.0,0.0,0.0
MA,Hampden County,Springfield,Springfield,0.0,550.0,650.0,0.0,0.0
MA,Hampshire County,Springfield,Northampton,0.0,1400.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Acton,0.0,1795.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Arlington,612.5,733.3333333333334,950.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Ashland,0.0,2275.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Belmont,633.3333333333334,731.6666666666666,866.6666666666666,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Billerica,0.0,2500.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Burlington,1175.0,1522.5,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Cambridge,650.0,784.0,875.0,1000.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Chelmsford,960.0,1063.75,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Concord,0.0,2772.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Everett,725.0,766.6666666666666,833.3333333333334,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Framingham,891.5,1036.25,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Lexington,1068.75,1237.5,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Lowell,350.0,375.0,438.75,500.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Malden,726.6666666666666,839.8333333333334,800.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Marlborough,892.5,1094.5,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Medford,462.5,550.0,675.0,750.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Melrose,1077.5,1292.5,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Newton,390.0,460.0,600.0,760.0,1000.0
MA,Middlesex County,Boston-Cambridge-Newton,Somerville,420.0,500.0,560.0,700.0,780.0
MA,Middlesex County,Boston-Cambridge-Newton,Stoneham,0.0,2300.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Tewksbury,928.25,1001.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Wakefield,0.0,2275.0,0.0,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Waltham,665.0,816.6666666666666,934.1666666666666,0.0,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Watertown,500.0,550.0,700.0,818.75,0.0
MA,Middlesex County,Boston-Cambridge-Newton,Woburn,0.0,2250.0,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Braintree,1087.5,1137.5,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Brookline,600.25,700.0,937.5,1137.5,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Canton,0.0,1975.0,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Dedham,1725.0,0.0,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Foxborough,978.5,1177.5,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Franklin,1699.0,0.0,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Needham,2730.0,0.0,0.0,0.0,0.0
MA,Norfolk County,Boston-Cambridge-Newton,Norwood,621.3333333333334,696.3333333333334,824.1666666666666,0.0,0.0
